Year,PopulationSize,Total_palmata,Total_cervicornis,Total_prolifera,Ratio_palmata_to_cervicornis,cervicornis_ancestry_in_palmata,palmata_ancestry_in_cervicornis,palmata_ancestry_in_prolifera,cervicornis_ancestry_in_prolifera
1,630,315,315,0,1.0,0.0,0.0,0.0,0.0
2,431,207,210,14,0.985714,0.0,0.0,0.5,0.5
3,428,204,200,24,1.02,0.00122337,0.00130932,0.5,0.5
4,450,206,203,41,1.01478,0.00267688,0.00128997,0.5,0.5
5,449,202,200,47,1.01,0.00272989,0.00354174,0.5,0.5
6,471,204,208,59,0.980769,0.00270312,0.00517572,0.5,0.5
7,480,210,199,71,1.05528,0.00545631,0.00798241,0.5,0.5
8,499,213,204,82,1.04412,0.00926445,0.0105459,0.5,0.5
9,500,207,202,91,1.02475,0.00953299,0.0104043,0.500166,0.499834
10,506,201,200,105,1.005,0.0136114,0.0105083,0.49749,0.50251
11,516,202,202,112,1.0,0.0163468,0.0127955,0.498601,0.501399
12,541,207,207,127,1.0,0.0211568,0.0164849,0.496937,0.503063
13,548,203,203,142,1.0,0.0273879,0.0180135,0.49628,0.50372
14,562,209,205,148,1.01951,0.0287579,0.0206139,0.496908,0.503092
15,568,207,206,155,1.00485,0.0334851,0.0261122,0.497048,0.502952
16,583,209,206,168,1.01456,0.0371945,0.0271682,0.495698,0.504302
17,578,203,201,174,1.00995,0.0397672,0.0308597,0.496937,0.503063
18,592,208,200,184,1.04,0.0399811,0.0320246,0.495065,0.504935
19,607,207,204,196,1.01471,0.0435377,0.0351754,0.495198,0.504802
20,624,209,206,209,1.01456,0.0464158,0.0394403,0.494875,0.505125
21,632,213,204,215,1.04412,0.0553111,0.0392683,0.495036,0.504964
22,626,211,203,212,1.03941,0.0597949,0.0453135,0.496099,0.503901
23,622,199,203,220,0.980296,0.059748,0.0453135,0.497212,0.502788
24,616,202,201,213,1.00498,0.0596777,0.045157,0.498246,0.501754
25,620,204,202,214,1.0099,0.0628392,0.0446616,0.495237,0.504763
26,637,216,205,216,1.05366,0.0682522,0.0483285,0.496839,0.503161
27,623,211,203,209,1.03941,0.0711015,0.0517139,0.501988,0.498012
28,630,215,201,214,1.06965,0.0740626,0.0575112,0.499596,0.500404
29,629,210,206,213,1.01942,0.0762004,0.0620786,0.497025,0.502975
30,620,199,203,218,0.980296,0.0798746,0.0647271,0.497537,0.502463
31,627,209,203,215,1.02956,0.0874859,0.0703169,0.497171,0.502829
32,621,211,198,212,1.06566,0.0943172,0.0728562,0.496876,0.503124
33,628,215,201,212,1.06965,0.0997253,0.0753515,0.500342,0.499658
34,629,209,206,214,1.01456,0.110808,0.0834936,0.496778,0.503222
35,623,202,204,217,0.990196,0.113299,0.0834946,0.497124,0.502876
36,622,203,203,216,1.0,0.114263,0.0940423,0.495562,0.504438
37,628,215,203,210,1.05911,0.119384,0.0978541,0.492786,0.507214
38,622,207,202,213,1.02475,0.135779,0.0967661,0.491801,0.508199
39,627,201,206,220,0.975728,0.139496,0.101173,0.491877,0.508123
40,636,211,204,221,1.03431,0.146363,0.101614,0.494884,0.505116
41,631,205,211,215,0.971564,0.149287,0.10825,0.495909,0.504091
42,629,209,204,216,1.02451,0.150141,0.114867,0.493511,0.506489
43,627,214,207,206,1.03382,0.153415,0.120143,0.491724,0.508276
44,619,204,204,211,1.0,0.157642,0.121745,0.493969,0.506031
45,626,208,202,216,1.0297,0.159536,0.12027,0.491456,0.508544
46,620,208,205,207,1.01463,0.16682,0.121628,0.4897,0.5103
47,619,205,204,210,1.0049,0.169796,0.123814,0.489546,0.510454
48,621,207,204,210,1.01471,0.171874,0.127937,0.49025,0.50975
49,627,207,204,216,1.01471,0.177478,0.128662,0.488925,0.511075
50,625,211,205,209,1.02927,0.176771,0.135389,0.489454,0.510546
51,627,211,205,211,1.02927,0.180321,0.141019,0.488978,0.511022
52,608,199,201,208,0.99005,0.180662,0.139964,0.489767,0.510233
53,614,203,204,207,0.995098,0.182128,0.141518,0.488943,0.511057
54,620,207,204,209,1.01471,0.182942,0.143116,0.486336,0.513664
55,623,209,202,212,1.03465,0.186261,0.145051,0.490544,0.509456
56,628,212,205,211,1.03415,0.189169,0.148298,0.493069,0.506931
57,624,215,198,211,1.08586,0.194124,0.152302,0.489528,0.510472
58,621,212,201,208,1.05473,0.195595,0.154138,0.491009,0.508991
59,626,208,205,213,1.01463,0.204334,0.1579,0.48627,0.51373
60,624,209,204,211,1.02451,0.204351,0.158927,0.483668,0.516332
61,623,211,202,210,1.04455,0.203031,0.161312,0.487503,0.512497
62,622,209,204,209,1.02451,0.204894,0.165951,0.489147,0.510853
63,632,213,207,212,1.02899,0.208223,0.171109,0.493845,0.506155
64,628,209,204,215,1.02451,0.210617,0.177061,0.49317,0.50683
65,625,214,202,209,1.05941,0.213968,0.183239,0.491245,0.508755
66,625,210,203,212,1.03448,0.21867,0.184703,0.492496,0.507504
67,630,206,205,219,1.00488,0.22078,0.189411,0.494011,0.505989
68,619,213,202,204,1.05446,0.2267,0.192487,0.494831,0.505169
69,633,213,210,210,1.01429,0.23187,0.195257,0.497316,0.502684
70,622,203,207,212,0.980676,0.240013,0.193253,0.498739,0.501261
71,622,201,208,213,0.966346,0.239349,0.195226,0.494713,0.505287
72,618,209,203,206,1.02956,0.246628,0.19661,0.495044,0.504956
73,614,209,204,201,1.02451,0.247707,0.196141,0.493944,0.506056
74,625,211,204,210,1.03431,0.24796,0.198945,0.492844,0.507156
75,624,212,201,211,1.05473,0.249363,0.197552,0.49272,0.50728
76,634,218,201,215,1.08458,0.256953,0.197552,0.49335,0.50665
77,629,212,203,214,1.04433,0.258557,0.197698,0.490147,0.509853
78,631,209,207,215,1.00966,0.260733,0.197141,0.487461,0.512539
79,603,196,199,208,0.984925,0.265014,0.201196,0.491287,0.508713
80,619,203,203,213,1.0,0.267905,0.202547,0.488971,0.511029
81,634,213,208,213,1.02404,0.272514,0.20727,0.48473,0.51527
82,618,207,202,209,1.02475,0.275985,0.205542,0.488073,0.511927
83,630,212,209,209,1.01435,0.279668,0.206627,0.487331,0.512669
84,619,205,204,210,1.0049,0.282097,0.206421,0.484105,0.515895
85,623,209,207,207,1.00966,0.282677,0.203418,0.48328,0.51672
86,620,201,209,210,0.961722,0.289757,0.202898,0.484069,0.515931
87,620,210,202,208,1.0396,0.29326,0.206209,0.486594,0.513406
88,627,199,205,223,0.970732,0.293712,0.209954,0.48581,0.51419
89,630,205,206,219,0.995146,0.296464,0.21421,0.485603,0.514397
90,631,206,208,217,0.990385,0.297058,0.215294,0.485039,0.514961
91,624,209,203,212,1.02956,0.29838,0.219548,0.480985,0.519015
92,626,207,204,215,1.01471,0.299423,0.225502,0.482886,0.517114
93,630,207,207,216,1.0,0.3028,0.227497,0.481622,0.518378
94,627,211,205,211,1.02927,0.306098,0.224962,0.480602,0.519398
95,642,218,207,217,1.05314,0.308899,0.227377,0.481266,0.518734
96,626,208,207,211,1.00483,0.310488,0.231832,0.478707,0.521293
97,630,206,208,216,0.990385,0.313341,0.230786,0.479899,0.520101
98,633,207,206,220,1.00485,0.317167,0.237655,0.478017,0.521983
99,631,205,205,221,1.0,0.319573,0.238213,0.48364,0.51636
100,636,214,205,217,1.0439,0.323373,0.241452,0.477368,0.522632
101,616,209,195,212,1.07179,0.326719,0.242853,0.471766,0.528234
102,617,207,204,206,1.01471,0.331822,0.244601,0.476299,0.523701
103,639,211,206,222,1.02427,0.332618,0.246435,0.474816,0.525184
104,635,210,209,216,1.00478,0.334427,0.25088,0.472658,0.527342
105,625,209,202,214,1.03465,0.334642,0.250286,0.473898,0.526102
106,627,207,205,215,1.00976,0.339921,0.249793,0.475295,0.524705
107,630,206,206,218,1.0,0.338384,0.249501,0.475088,0.524912
108,625,211,204,210,1.03431,0.341195,0.248478,0.477863,0.522137
109,636,215,204,217,1.05392,0.341167,0.251305,0.477169,0.522831
110,630,210,207,213,1.01449,0.340382,0.25257,0.476045,0.523955
111,613,202,202,209,1.0,0.339934,0.25685,0.475828,0.524172
112,633,207,201,225,1.02985,0.344321,0.256703,0.472934,0.527066
113,632,207,206,219,1.00485,0.346144,0.257778,0.470182,0.529818
114,621,204,209,208,0.976077,0.344607,0.260774,0.469481,0.530519
115,630,209,203,218,1.02956,0.349056,0.263011,0.467457,0.532543
116,630,207,205,218,1.00976,0.353476,0.266802,0.47076,0.52924
117,618,207,204,207,1.01471,0.356745,0.270808,0.467225,0.532775
118,625,203,205,217,0.990244,0.357076,0.275063,0.466244,0.533756
119,629,210,206,213,1.01942,0.359688,0.275257,0.464701,0.535299
120,635,214,207,214,1.03382,0.367543,0.275612,0.465617,0.534383
121,623,209,201,213,1.0398,0.368535,0.276926,0.463409,0.536591
122,632,217,202,213,1.07426,0.369846,0.275249,0.463395,0.536605
123,632,219,205,208,1.06829,0.374035,0.278455,0.462884,0.537116
124,644,217,204,223,1.06373,0.378093,0.277926,0.462168,0.537832
125,623,210,200,213,1.05,0.381586,0.276849,0.461127,0.538873
126,628,209,207,212,1.00966,0.379877,0.278949,0.462994,0.537006
127,633,208,204,221,1.01961,0.383681,0.277958,0.464041,0.535959
128,632,206,202,224,1.0198,0.383079,0.279076,0.46822,0.53178
129,628,202,209,217,0.966507,0.385853,0.284115,0.467923,0.532077
130,617,209,198,210,1.05556,0.387036,0.283775,0.467913,0.532087
131,609,201,203,205,0.990148,0.390673,0.285639,0.468065,0.531935
132,621,205,203,213,1.00985,0.392424,0.285587,0.465822,0.534178
133,623,205,202,216,1.01485,0.394708,0.285745,0.467569,0.532431
134,624,201,204,219,0.985294,0.394033,0.286483,0.465908,0.534092
135,627,208,205,214,1.01463,0.394885,0.288122,0.467448,0.532552
136,615,202,209,204,0.966507,0.393662,0.289896,0.466011,0.533989
137,636,211,206,219,1.02427,0.395514,0.289487,0.46858,0.53142
138,608,198,207,203,0.956522,0.397042,0.293468,0.468826,0.531174
139,620,204,207,209,0.985507,0.39841,0.296289,0.470307,0.529693
140,642,210,208,224,1.00962,0.401272,0.296537,0.46806,0.53194
141,618,206,202,210,1.0198,0.405315,0.297105,0.473211,0.526789
142,627,211,204,212,1.03431,0.408129,0.2991,0.472597,0.527403
143,629,211,202,216,1.04455,0.406744,0.302286,0.474875,0.525125
144,623,206,203,214,1.01478,0.40626,0.301501,0.477917,0.522083
145,633,213,209,211,1.01914,0.407086,0.302588,0.47393,0.52607
146,619,205,198,216,1.03535,0.411304,0.300078,0.473586,0.526414
147,642,216,205,221,1.05366,0.41242,0.30289,0.47141,0.52859
148,636,209,206,221,1.01456,0.414018,0.306673,0.470338,0.529662
149,627,207,199,221,1.0402,0.415871,0.30595,0.468718,0.531282
150,611,198,199,214,0.994975,0.417584,0.30595,0.469731,0.530269
151,620,206,202,212,1.0198,0.419089,0.30616,0.466291,0.533709
152,631,210,206,215,1.01942,0.422339,0.30873,0.465836,0.534164
153,634,211,208,215,1.01442,0.422454,0.309328,0.464477,0.535523
154,624,210,203,211,1.03448,0.425753,0.311012,0.461504,0.538496
155,619,203,204,212,0.995098,0.424541,0.311398,0.460677,0.539323
156,617,206,205,206,1.00488,0.424977,0.311191,0.46064,0.53936
157,626,211,207,208,1.01932,0.426465,0.310971,0.461245,0.538755
158,635,208,208,219,1.0,0.426099,0.313368,0.46198,0.53802
159,620,205,208,207,0.985577,0.426377,0.315807,0.462465,0.537535
160,636,210,206,220,1.01942,0.426143,0.317295,0.46567,0.53433
161,629,208,207,214,1.00483,0.428691,0.318062,0.46295,0.53705
162,629,209,205,215,1.01951,0.42938,0.318954,0.45991,0.54009
163,634,209,209,216,1.0,0.434395,0.319315,0.45831,0.54169
164,649,217,210,222,1.03333,0.436661,0.31775,0.458865,0.541135
165,628,213,202,213,1.05446,0.437073,0.318126,0.459701,0.540299
166,622,206,204,212,1.0098,0.437757,0.31634,0.457291,0.542709
167,616,202,201,213,1.00498,0.440415,0.315137,0.456783,0.543217
168,626,207,203,216,1.0197,0.441027,0.315326,0.458357,0.541643
169,631,210,207,214,1.01449,0.442283,0.316622,0.460388,0.539612
170,642,213,210,219,1.01429,0.444571,0.319466,0.459133,0.540867
171,622,215,200,207,1.075,0.444701,0.322478,0.460587,0.539413
172,623,208,208,207,1.0,0.45016,0.323456,0.457356,0.542644
173,633,212,202,219,1.0495,0.453559,0.323563,0.456858,0.543142
174,634,214,205,215,1.0439,0.454372,0.325454,0.455932,0.544068
175,615,200,204,211,0.980392,0.457637,0.327874,0.458703,0.541297
176,622,204,208,210,0.980769,0.458023,0.329639,0.454966,0.545034
177,620,199,202,219,0.985149,0.45837,0.32731,0.455329,0.544671
178,619,204,205,210,0.995122,0.457932,0.328026,0.453642,0.546358
179,628,205,207,216,0.990338,0.459163,0.329768,0.451323,0.548677
180,625,208,204,213,1.01961,0.458382,0.329725,0.454066,0.545934
181,623,211,202,210,1.04455,0.459476,0.330266,0.452747,0.547253
182,627,204,208,215,0.980769,0.459982,0.330516,0.45184,0.54816
183,619,204,206,209,0.990291,0.45875,0.331108,0.450827,0.549173
184,630,211,206,213,1.02427,0.460101,0.328817,0.450889,0.549111
185,624,209,201,214,1.0398,0.460775,0.329614,0.449346,0.550654
186,634,202,207,225,0.975845,0.463911,0.329624,0.449188,0.550812
187,630,207,208,215,0.995192,0.46462,0.329501,0.44953,0.55047
188,625,203,208,214,0.975962,0.467379,0.33005,0.447286,0.552714
189,634,212,203,219,1.04433,0.470797,0.331471,0.449294,0.550706
190,635,217,206,212,1.0534,0.472825,0.333506,0.451245,0.548755
191,624,200,206,218,0.970874,0.472544,0.331272,0.450065,0.549935
192,621,208,205,208,1.01463,0.473142,0.336707,0.450379,0.549621
193,624,208,203,213,1.02463,0.472748,0.337605,0.449036,0.550964
194,622,208,204,210,1.01961,0.475048,0.337355,0.447259,0.552741
195,626,208,204,214,1.01961,0.473876,0.33686,0.445813,0.554187
196,634,212,207,215,1.02415,0.472635,0.337552,0.443304,0.556696
197,614,207,196,211,1.05612,0.472982,0.339729,0.441734,0.558266
198,628,214,203,211,1.05419,0.474794,0.34161,0.441175,0.558825
199,622,209,205,208,1.01951,0.473749,0.341144,0.440057,0.559943
200,630,212,208,210,1.01923,0.47507,0.341048,0.442954,0.557046
201,626,202,204,220,0.990196,0.475513,0.339797,0.44095,0.55905
202,632,215,204,213,1.05392,0.478282,0.339244,0.44042,0.55958
203,634,210,208,216,1.00962,0.480641,0.338822,0.440132,0.559868
204,628,207,202,219,1.02475,0.481337,0.339905,0.439625,0.560375
205,625,207,209,209,0.990431,0.482167,0.342561,0.439843,0.560157
206,640,212,211,217,1.00474,0.484288,0.344465,0.439207,0.560793
207,628,214,207,207,1.03382,0.484266,0.343813,0.438774,0.561226
208,632,215,204,213,1.05392,0.484618,0.345963,0.438929,0.561071
209,635,218,206,211,1.05825,0.482664,0.34563,0.439656,0.560344
210,626,208,205,213,1.01463,0.483338,0.345688,0.436634,0.563366
211,622,214,199,209,1.07538,0.484015,0.345854,0.433718,0.566282
212,623,211,203,209,1.03941,0.487994,0.346057,0.43399,0.56601
213,622,208,204,210,1.01961,0.490498,0.346041,0.433212,0.566788
214,632,213,205,214,1.03902,0.491371,0.347746,0.435726,0.564274
215,623,213,203,207,1.04926,0.492425,0.348182,0.43364,0.56636
216,622,203,208,211,0.975962,0.492573,0.349697,0.435948,0.564052
217,619,207,203,209,1.0197,0.492995,0.350482,0.435471,0.564529
218,624,211,204,209,1.03431,0.493535,0.351139,0.435444,0.564556
219,622,199,207,216,0.961353,0.492772,0.352037,0.433248,0.566752
220,619,207,202,210,1.02475,0.493154,0.352466,0.431561,0.568439
221,635,210,205,220,1.02439,0.492391,0.353528,0.431247,0.568753
222,628,214,205,209,1.0439,0.493565,0.356225,0.431485,0.568515
223,616,193,207,216,0.932367,0.49728,0.360282,0.431454,0.568546
224,632,202,211,219,0.957346,0.497979,0.360785,0.431464,0.568536
225,642,210,212,220,0.990566,0.499955,0.36225,0.432834,0.567166
226,623,212,201,210,1.05473,0.500079,0.366588,0.435755,0.564245
227,636,212,205,219,1.03415,0.501517,0.367292,0.435836,0.564164
228,622,210,202,210,1.0396,0.501696,0.367599,0.435092,0.564908
229,620,200,204,216,0.980392,0.501095,0.367745,0.434189,0.565811
230,626,207,205,214,1.00976,0.502619,0.368043,0.432623,0.567377
231,626,206,206,214,1.0,0.503247,0.369059,0.431702,0.568298
232,642,210,209,223,1.00478,0.504709,0.369077,0.43142,0.56858
233,630,203,205,222,0.990244,0.505013,0.370643,0.43012,0.56988
234,625,206,205,214,1.00488,0.506848,0.370843,0.430182,0.569818
235,622,209,198,215,1.05556,0.506823,0.37086,0.429952,0.570048
236,614,207,200,207,1.035,0.506408,0.372704,0.429594,0.570406
237,619,203,203,213,1.0,0.505822,0.373241,0.429286,0.570714
238,642,213,207,222,1.02899,0.507538,0.374005,0.425785,0.574215
239,625,210,203,212,1.03448,0.511529,0.373957,0.425157,0.574843
240,625,207,209,209,0.990431,0.512472,0.375238,0.425509,0.574491
241,635,209,215,211,0.972093,0.513236,0.376776,0.426915,0.573085
242,607,206,202,199,1.0198,0.513987,0.379408,0.425983,0.574017
243,628,207,209,212,0.990431,0.515253,0.378836,0.426982,0.573018
244,613,203,199,211,1.0201,0.515545,0.380418,0.425909,0.574091
245,627,215,203,209,1.05911,0.51706,0.381099,0.42707,0.57293
246,621,201,203,217,0.990148,0.518246,0.379934,0.426282,0.573718
247,624,210,205,209,1.02439,0.5193,0.379201,0.427626,0.572374
248,625,209,201,215,1.0398,0.521889,0.378639,0.42817,0.57183
249,619,205,205,209,1.0,0.522222,0.37989,0.430123,0.569877
250,631,211,209,211,1.00957,0.522701,0.381469,0.428556,0.571444
251,635,208,212,215,0.981132,0.525176,0.380584,0.428706,0.571294
252,619,204,205,210,0.995122,0.52717,0.380377,0.426189,0.573811
253,642,217,201,224,1.0796,0.527534,0.381108,0.427232,0.572768
254,629,201,208,220,0.966346,0.526481,0.381305,0.426209,0.573791
255,626,212,210,204,1.00952,0.525342,0.382495,0.425833,0.574167
256,625,211,205,209,1.02927,0.523529,0.381945,0.424416,0.575584
257,632,210,202,220,1.0396,0.52252,0.382305,0.426006,0.573994
258,620,202,208,210,0.971154,0.522965,0.382539,0.42576,0.57424
259,622,208,204,210,1.01961,0.524255,0.383979,0.425902,0.574098
260,617,204,204,209,1.0,0.525366,0.383484,0.425958,0.574042
261,628,207,208,213,0.995192,0.526857,0.384339,0.428226,0.571774
262,621,211,201,209,1.04975,0.526501,0.38487,0.42738,0.57262
263,627,203,204,220,0.995098,0.527396,0.384801,0.430216,0.569784
264,631,208,205,218,1.01463,0.527742,0.384884,0.428503,0.571497
265,622,205,202,215,1.01485,0.526839,0.385335,0.429317,0.570683
266,635,211,205,219,1.02927,0.528027,0.386031,0.430673,0.569327
267,619,211,202,206,1.04455,0.526936,0.386514,0.432539,0.567461
268,627,209,204,214,1.02451,0.526715,0.385503,0.432942,0.567058
269,629,210,204,215,1.02941,0.527749,0.384137,0.43348,0.56652
270,628,207,205,216,1.00976,0.528211,0.38338,0.433916,0.566084
271,631,214,208,209,1.02885,0.527974,0.382611,0.435984,0.564016
272,634,217,207,210,1.04831,0.526632,0.381921,0.436512,0.563488
273,630,210,205,215,1.02439,0.52635,0.383086,0.437346,0.562654
274,621,210,203,208,1.03448,0.527787,0.384052,0.439336,0.560664
275,631,208,201,222,1.03483,0.528691,0.383739,0.43736,0.56264
276,625,206,207,212,0.995169,0.529975,0.383023,0.43638,0.56362
277,628,211,202,215,1.04455,0.530023,0.382103,0.436989,0.563011
278,620,209,203,208,1.02956,0.530605,0.381394,0.436274,0.563726
279,636,208,204,224,1.01961,0.529489,0.381637,0.433919,0.566081
280,633,207,206,220,1.00485,0.530061,0.382101,0.434623,0.565377
281,629,205,208,216,0.985577,0.531205,0.381565,0.437605,0.562395
282,630,209,204,217,1.02451,0.531333,0.382754,0.436469,0.563531
283,643,219,207,217,1.05797,0.533497,0.384066,0.436766,0.563234
284,625,209,202,214,1.03465,0.534183,0.383879,0.436131,0.563869
285,630,212,205,213,1.03415,0.534711,0.383106,0.435989,0.564011
286,636,210,206,220,1.01942,0.5331,0.383166,0.437249,0.562751
287,628,211,206,211,1.02427,0.533376,0.383132,0.438678,0.561322
288,632,200,209,223,0.956938,0.534317,0.383369,0.438111,0.561889
289,638,211,206,221,1.02427,0.534393,0.384329,0.433345,0.566655
290,621,204,206,211,0.990291,0.535553,0.383538,0.432496,0.567504
291,623,209,203,211,1.02956,0.536909,0.385113,0.432893,0.567107
292,618,203,207,208,0.980676,0.535677,0.385382,0.432428,0.567572
293,636,205,206,225,0.995146,0.534398,0.385433,0.432262,0.567738
294,633,214,210,209,1.01905,0.534324,0.386397,0.433265,0.566735
295,628,207,206,215,1.00485,0.536739,0.38857,0.435061,0.564939
296,625,208,206,211,1.00971,0.537536,0.389632,0.434267,0.565733
297,622,205,206,211,0.995146,0.538955,0.390327,0.434507,0.565493
298,619,208,203,208,1.02463,0.538821,0.391452,0.433846,0.566154
299,627,214,200,213,1.07,0.540975,0.392264,0.434081,0.565919
300,628,209,208,211,1.00481,0.542185,0.393325,0.434363,0.565637
301,627,206,202,219,1.0198,0.542251,0.394565,0.433469,0.566531
302,616,210,204,202,1.02941,0.541557,0.394219,0.433313,0.566687
303,629,210,206,213,1.01942,0.540781,0.39343,0.434139,0.565861
304,618,211,202,205,1.04455,0.542049,0.393795,0.434962,0.565038
305,629,209,201,219,1.0398,0.541525,0.393741,0.433889,0.566111
306,621,211,206,204,1.02427,0.542013,0.3943,0.436138,0.563862
307,623,208,205,210,1.01463,0.541692,0.394466,0.435744,0.564256
308,624,210,204,210,1.02941,0.542746,0.394044,0.434303,0.565697
309,621,202,205,214,0.985366,0.543133,0.3938,0.432394,0.567606
310,629,210,206,213,1.01942,0.543242,0.394212,0.43208,0.56792
311,619,207,200,212,1.035,0.541112,0.39526,0.432567,0.567433
312,628,208,209,211,0.995215,0.541307,0.395336,0.431363,0.568637
313,616,200,203,213,0.985222,0.541846,0.396985,0.431861,0.568139
314,631,206,207,218,0.995169,0.542955,0.396784,0.432251,0.567749
315,617,208,205,204,1.01463,0.543353,0.397381,0.432992,0.567008
316,624,208,204,212,1.01961,0.542813,0.397641,0.432894,0.567106
317,630,207,205,218,1.00976,0.543924,0.399321,0.431054,0.568946
318,626,205,205,216,1.0,0.545243,0.398078,0.430734,0.569266
319,624,209,204,211,1.02451,0.545824,0.398775,0.430285,0.569715
320,623,207,205,211,1.00976,0.546124,0.399072,0.431661,0.568339
321,626,215,204,207,1.05392,0.546355,0.399348,0.434025,0.565975
322,631,214,203,214,1.05419,0.546893,0.40122,0.433189,0.566811
323,630,209,204,217,1.02451,0.547287,0.4019,0.432804,0.567196
324,627,212,207,208,1.02415,0.548568,0.401844,0.432676,0.567324
325,639,211,209,219,1.00957,0.548625,0.402809,0.431139,0.568861
326,629,212,204,213,1.03922,0.547938,0.404914,0.430987,0.569013
327,638,216,204,218,1.05882,0.548262,0.404989,0.431332,0.568668
328,619,211,204,204,1.03431,0.548336,0.404993,0.43148,0.56852
329,627,214,203,210,1.05419,0.548546,0.40529,0.432145,0.567855
330,631,208,209,214,0.995215,0.547552,0.405521,0.432148,0.567852
331,636,212,211,213,1.00474,0.548182,0.407009,0.432494,0.567506
332,638,214,202,222,1.05941,0.548773,0.407348,0.433311,0.566689
333,625,206,202,217,1.0198,0.547431,0.407732,0.432352,0.567648
334,622,212,200,210,1.06,0.547189,0.407332,0.431317,0.568683
335,630,212,207,211,1.02415,0.54698,0.408135,0.431317,0.568683
336,623,206,207,210,0.995169,0.545969,0.407962,0.431342,0.568658
337,626,207,205,214,1.00976,0.54704,0.408913,0.433725,0.566275
338,624,211,207,206,1.01932,0.546896,0.408203,0.433934,0.566066
339,625,209,200,216,1.045,0.546911,0.409188,0.433614,0.566386
340,620,205,204,211,1.0049,0.547655,0.408964,0.433854,0.566146
341,629,206,210,213,0.980952,0.547591,0.409272,0.43345,0.56655
342,629,209,204,216,1.02451,0.547268,0.409064,0.434664,0.565336
343,624,209,204,211,1.02451,0.547251,0.408927,0.436049,0.563951
344,621,204,208,209,0.980769,0.54711,0.408199,0.435127,0.564873
345,622,204,203,215,1.00493,0.547635,0.409658,0.434218,0.565782
346,625,210,203,212,1.03448,0.548581,0.410368,0.435166,0.564834
347,627,212,202,213,1.0495,0.54898,0.410705,0.435169,0.564831
348,625,210,205,210,1.02439,0.549742,0.410528,0.435957,0.564043
349,618,204,206,208,0.990291,0.549256,0.410126,0.435957,0.564043
350,633,211,213,209,0.99061,0.549061,0.409383,0.436194,0.563806
351,632,211,207,214,1.01932,0.548796,0.409132,0.436041,0.563959
352,629,210,202,217,1.0396,0.547915,0.408839,0.434254,0.565746
353,625,199,203,223,0.980296,0.548102,0.409471,0.434714,0.565286
354,634,208,204,222,1.01961,0.548511,0.408954,0.433761,0.566239
355,617,201,205,211,0.980488,0.54807,0.409325,0.433137,0.566863
356,622,210,203,209,1.03448,0.548803,0.409407,0.434651,0.565349
357,640,215,210,215,1.02381,0.548645,0.409947,0.434686,0.565314
358,635,210,206,219,1.01942,0.54841,0.409354,0.434397,0.565603
359,620,207,206,207,1.00485,0.548619,0.409161,0.436254,0.563746
360,619,205,204,210,1.0049,0.547849,0.409191,0.43643,0.56357
361,634,211,206,217,1.02427,0.548234,0.409664,0.435118,0.564882
362,612,197,198,217,0.994949,0.549558,0.409759,0.435297,0.564703
363,634,209,202,223,1.03465,0.549239,0.410303,0.435851,0.564149
364,634,212,205,217,1.03415,0.549025,0.411185,0.43549,0.56451
365,625,213,207,205,1.02899,0.548928,0.411681,0.434844,0.565156
366,644,217,208,219,1.04327,0.549105,0.4113,0.433259,0.566741
367,628,208,202,218,1.0297,0.551495,0.41161,0.43401,0.56599
368,626,212,205,209,1.03415,0.551723,0.411707,0.434341,0.565659
369,627,208,211,208,0.985782,0.552837,0.411449,0.434743,0.565257
370,631,211,205,215,1.02927,0.552883,0.411249,0.434938,0.565062
371,626,208,205,213,1.01463,0.552059,0.413116,0.434306,0.565694
372,624,210,201,213,1.04478,0.552792,0.412856,0.434181,0.565819
373,613,203,205,205,0.990244,0.552983,0.412833,0.434098,0.565902
374,617,206,204,207,1.0098,0.553177,0.412936,0.433438,0.566562
375,623,207,209,207,0.990431,0.553818,0.413135,0.432942,0.567058
376,620,204,206,210,0.990291,0.553891,0.413433,0.433905,0.566095
377,621,204,204,213,1.0,0.554142,0.413855,0.433107,0.566893
378,618,206,205,207,1.00488,0.554154,0.414429,0.431004,0.568996
379,629,210,207,212,1.01449,0.55392,0.414352,0.431584,0.568416
380,612,201,202,209,0.99505,0.554003,0.413947,0.430484,0.569516
381,635,211,204,220,1.03431,0.55431,0.41443,0.43087,0.56913
382,626,203,209,214,0.971292,0.555074,0.414996,0.431023,0.568977
383,639,216,206,217,1.04854,0.555151,0.414451,0.432587,0.567413
384,624,211,206,207,1.02427,0.553428,0.414863,0.433488,0.566512
385,634,210,211,213,0.995261,0.552603,0.415448,0.433501,0.566499
386,640,207,210,223,0.985714,0.552397,0.416017,0.432753,0.567247
387,619,206,204,209,1.0098,0.552136,0.416422,0.43216,0.56784
388,635,207,208,220,0.995192,0.552426,0.4159,0.432402,0.567598
389,635,211,209,215,1.00957,0.55228,0.415411,0.432815,0.567185
390,629,212,209,208,1.01435,0.553473,0.416004,0.433353,0.566647
391,626,205,202,219,1.01485,0.553737,0.415412,0.43282,0.56718
392,625,209,205,211,1.01951,0.553675,0.415663,0.434425,0.565575
393,632,209,210,213,0.995238,0.554861,0.414922,0.433214,0.566786
394,625,207,203,215,1.0197,0.554501,0.415131,0.431822,0.568178
395,631,210,204,217,1.02941,0.554894,0.41389,0.431825,0.568175
396,627,212,206,209,1.02913,0.554113,0.413348,0.432652,0.567348
